"GroupNumber"	"CandidateOrder"	"TimeLimit"	"CandidateOrder1"	"CandidateOrder2"	"Age"	"Education"	"Religion"	"Ethnicity"	"Income"	"Marital"	"Employed"	"Gender"	"SearchesPerWeek"	"EverSearched"	"LastElection"	"PoliticalView"	"FamiliarCandidate1"	"FamiliarCandidate2"	"PreTestImpressionCandidate1"	"PreTestImpressionCandidate2"	"PreTestLikableCandidate1"	"PreTestLikableCandidate2"	"PreTestTrustCandidate1"	"PreTestTrustCandidate2"	"PreTestLikelyVoteBipolar"	"PreTestLikelyVoteCandidate1"	"PreTestLikelyVoteCandidate2"	"PreTestVoteWhichCandidate"	"PreTestVoteEitherCandidate"	"PostTestImpressionCandidate1"	"PostTestImpressionCandidate2"	"PostTestLikableCandidate1"	"PostTestLikableCandidate2"	"PostTestTrustCandidate1"	"PostTestTrustCandidate2"	"PostTestLikelyVoteBipolar"	"PostTestLikelyVoteCandidate1"	"PostTestLikelyVoteCandidate2"	"PostTestVoteWhichCandidate"	"PostTestVoteEitherCandidate"	"Bothered"	"BotheredText"	"TimePage1"	"TimePage2"	"TimePage3"	"TimePage4"	"TimePage5"	"Timer1"	"Timer2"	"Timer3"	"Timer4"	"Timer5"	"Timer6"	"Timer7"	"Timer8"	"Timer9"	"Timer10"	"Timer11"	"Timer12"	"Timer13"	"Timer14"	"Timer15"	"Timer16"	"Timer17"	"Timer18"	"Timer19"	"Timer20"	"Timer21"	"Timer22"	"Timer23"	"Timer24"	"Timer25"	"Timer26"	"Timer27"	"Timer28"	"Timer29"	"Timer30"	"Clicks1"	"Clicks2"	"Clicks3"	"Clicks4"	"Clicks5"	"Clicks6"	"Clicks7"	"Clicks8"	"Clicks9"	"Clicks10"	"Clicks11"	"Clicks12"	"Clicks13"	"Clicks14"	"Clicks15"	"Clicks16"	"Clicks17"	"Clicks18"	"Clicks19"	"Clicks20"	"Clicks21"	"Clicks22"	"Clicks23"	"Clicks24"	"Clicks25"	"Clicks26"	"Clicks27"	"Clicks28"	"Clicks29"	"Clicks30"	"NumberOfClicks"	"AvgSecPerPage"	"TotalSearchTime"	"Country"	"Fluency"	"ExpName"
3	2	15	"Ed Miliband"	"David Cameron"	30	"Masters"	"Christianity"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Married"	"Yes"	"Female"	15	"Yes"	"Yes"	"Conservative (right)"	8	3	9	9	8	10	8	10	-2	0	0	"Ed Miliband"	0	4	7	4	7	5	6	-2	0	0	"Ed Miliband"	0	"Yes"	"first searches seemed one sided"	36	14	0	0	0	27	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	28	21	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	5	30	150	"United States"	10	"BiasAlert1"
3	2	15	"Ed Miliband"	"David Cameron"	32	"Masters"	"Christianity"	"Mixed"	"&pound;70,000 to 100,000 ($100,000 to 150,000)"	"Married"	"Yes"	"Male"	50	"Yes"	"Yes"	"Moderate (centre)"	10	4	8	7	8	8	9	7	3	0	0	"David Cameron"	0	8	6	8	7	8	6	5	0	0	"David Cameron"	0	"No"	" "	117	0	0	0	0	89	0	0	0	0	425	0	0	0	0	60	0	0	0	0	0	0	0	0	73	0	0	0	0	38	0	0	0	0	99	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	7	128.71428571429	901	"United States"	10	"Original"
2	2	15	"Ed Miliband"	"David Cameron"	26	"Masters"	"Christianity"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Married"	"Yes"	"Female"	10	"No"	"Yes"	"Conservative (right)"	6	6	6	9	7	10	6	9	-5	0	0	"Ed Miliband"	0	2	9	3	9	1	8	-5	0	0	"Ed Miliband"	0	"Yes"	"The results were biased to begin with. The news stories heavily praised one candidate while bashing the other candidate."	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	3	15.666666666667	47	"UNITED KINGDOM"	10	"BiasAlert1"
2	1	15	"David Cameron"	"Ed Miliband"	35	"Bachelors"	"Christianity"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Divorced"	"Yes"	"Female"	8	"Yes"	"Yes"	"Conservative (right)"	7	1	9	5	9	5	7	3	-4	0	0	"David Cameron"	0	8	2	8	3	7	2	-4	0	0	"David Cameron"	0	"Yes"	"They seemed extremely biased, and were all negative about David Cameron. They did not seem objective. It made me stop looking and did not want to read the articles. I would prefer to find neutral information."	30	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	14	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	4	33.5	134	"United States"	10	"Original"
2	2	15	"Ed Miliband"	"David Cameron"	20	"Secondary"	"Other"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Never married"	"Yes"	"Male"	25	"Yes"	"No"	"Liberal (left)"	1	1	7	7	7	6	5	5	1	0	0	"David Cameron"	0	7	7	7	5	5	5	2	0	0	"David Cameron"	0	"No"	" "	31	4	3	0	7	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	28	0	0	0	0	48	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	4	51	204	"United States"	10	"BiasAlert1"
3	1	15	"David Cameron"	"Ed Miliband"	30	"Bachelors"	"Other"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Divorced"	"Yes"	"Male"	10	"Yes"	"Yes"	"Conservative (right)"	1	1	10	10	10	10	6	6	1	0	0	"Ed Miliband"	0	5	9	5	9	5	7	2	0	0	"Ed Miliband"	0	"No"	" "	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	114	114	"United States"	10	"BiasAlert1"
3	1	15	"David Cameron"	"Ed Miliband"	36	"Secondary"	"None"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Married"	"Yes"	"Male"	10	"Yes"	"Yes"	"Conservative (right)"	1	1	5	5	6	6	5	5	0	0	0	"David Cameron"	0	9	4	9	4	6	5	-3	0	0	"David Cameron"	0	"No"	" "	53	42	0	0	0	0	14	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	34	0	0	0	0	111	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	80.75	323	"United States"	10	"BiasAlert1"
3	1	15	"David Cameron"	"Ed Miliband"	60	"Secondary"	"None"	"White"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Divorced"	"No"	"Female"	20	"Yes"	"Yes"	"Liberal (left)"	9	1	4	7	6	6	4	6	4	0	0	"Ed Miliband"	0	6	3	5	4	3	5	1	0	0	"Ed Miliband"	0	"Yes"	"Even though the bias alert said the page didn\'t show any bias towards either candidate, it seemed to me that there were more negative articles about Miliband than there were about Cameron."	52	39	40	49	10	245	0	0	0	0	0	0	0	0	114	0	0	116	0	0	0	0	0	0	0	0	0	44	0	0	0	57	0	134	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	7	128.57142857143	900	"United States"	10	"BiasAlert1"
3	1	15	"David Cameron"	"Ed Miliband"	27	"Masters"	"Islam"	"Asian"	"I prefer not to say"	"Married"	"Yes"	"Female"	20	"Yes"	"Yes"	"Moderate (centre)"	6	6	9	7	10	7	9	7	-5	0	0	"David Cameron"	0	6	4	6	4	6	5	0	0	0	"David Cameron"	0	"No"	" "	98	0	0	0	0	126	0	0	0	0	48	0	0	0	0	107	0	0	0	0	0	0	0	0	61	0	0	0	0	101	0	0	0	0	149	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	6	115	690	"UNITED KINGDOM"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	41	"Bachelors"	"None"	"White"	"&pound;40,000 to 50,000 ($60,000 to 75,000)"	"Married"	"Yes"	"Male"	4	"Yes"	"Yes"	"Liberal (left)"	8	3	8	8	8	7	7	6	3	0	0	"David Cameron"	0	8	5	8	6	7	5	4	0	0	"David Cameron"	0	"Yes"	"Search results had a message that said they were biased towards Cameron."	26	0	0	0	0	0	0	0	0	0	22	14	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	31.333333333333	94	"United States"	10	"BiasAlert1"
1	1	15	"David Cameron"	"Ed Miliband"	21	"Secondary"	"None"	"White"	"&pound;100,000 and over ($150,000 and over)"	"Never married"	"Yes"	"Male"	10	"Yes"	"Yes"	"Moderate (centre)"	7	3	8	8	7	8	5	5	2	0	0	"Ed Miliband"	0	5	6	4	5	4	6	1	0	0	"Ed Miliband"	0	"Yes"	"There was a clear, announced bias towards David Cameron. I do have to wonder how it affected the articles I received and if it excluded other, insightful articles from the search results entirely."	11	10	23	7	6	60	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	53	0	29	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	11	28.545454545455	314	"United States"	10	"BiasAlert1"
1	1	15	"David Cameron"	"Ed Miliband"	26	"Bachelors"	"None"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"Yes"	"Female"	5	"Yes"	"Yes"	"Liberal (left)"	7	2	8	8	5	5	5	6	3	0	0	"Ed Miliband"	0	8	3	9	3	9	5	-3	0	0	"David Cameron"	0	"No"	" "	37	32	0	0	0	28	0	0	0	0	35	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	62.333333333333	187	"United States"	10	"Original"
2	2	15	"Ed Miliband"	"David Cameron"	38	"Bachelors"	"Christianity"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Married"	"Yes"	"Male"	6	"Yes"	"Yes"	"Liberal (left)"	9	4	9	7	10	9	9	8	3	0	0	"David Cameron"	0	9	7	9	7	10	8	3	0	0	"David Cameron"	0	"No"	" "	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	41	82	"United States"	10	"Original"
3	1	15	"David Cameron"	"Ed Miliband"	23	"Bachelors"	"None"	"White"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Never married"	"Yes"	"Male"	4	"Yes"	"Yes"	"Conservative (right)"	10	4	3	6	3	7	3	7	3	0	0	"Ed Miliband"	0	2	9	1	10	1	7	5	0	0	"Ed Miliband"	0	"No"	" "	17	23	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	6	14.333333333333	86	"United States"	10	"BiasAlert1"
1	1	15	"David Cameron"	"Ed Miliband"	40	"Bachelors"	"Christianity"	"White"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Married"	"Yes"	"Female"	5	"Yes"	"Yes"	"Moderate (centre)"	1	1	10	9	10	9	10	9	-3	0	0	"David Cameron"	0	10	9	10	9	9	9	-1	0	0	"David Cameron"	0	"Yes"	"I couldn\'t find non-biased information in my search results."	75	68	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	220	"United States"	10	"BiasAlert1"
3	2	15	"Ed Miliband"	"David Cameron"	25	"Bachelors"	"Hinduism"	"Asian"	"&pound;100,000 and over ($150,000 and over)"	"Married"	"Yes"	"Male"	6	"Yes"	"Yes"	"Liberal (left)"	9	5	9	9	10	9	9	9	4	0	0	"David Cameron"	0	6	9	5	9	6	8	-2	0	0	"Ed Miliband"	0	"No"	" "	35	0	0	0	0	27	0	0	0	0	14	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	27.75	111	"United States"	10	"Original"
3	2	15	"Ed Miliband"	"David Cameron"	36	"Bachelors"	"Other"	"Other"	"Under &pound;5,000 (Under $7,500)"	"Never married"	"Yes"	"Male"	3	"No"	"No"	"None"	2	1	1	1	1	1	1	1	0	0	0	"David Cameron"	0	1	1	1	1	1	1	0	0	0	"David Cameron"	0	"No"	" "	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	23	"United States"	10	"BiasAlert1"
3	2	15	"Ed Miliband"	"David Cameron"	22	"Secondary"	"None"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Never married"	"Yes"	"Male"	5	"Yes"	"Yes"	"Liberal (left)"	4	1	8	8	7	7	7	7	1	0	0	"David Cameron"	0	4	8	4	8	4	7	-3	0	0	"Ed Miliband"	0	"No"	" "	56	156	0	0	0	67	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	47	0	0	0	0	33	0	0	0	88	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	6	83.333333333333	500	"United States"	10	"Original"
3	2	15	"Ed Miliband"	"David Cameron"	46	"Bachelors"	"Christianity"	"White"	"&pound;40,000 to 50,000 ($60,000 to 75,000)"	"Divorced"	"Yes"	"Male"	10	"Yes"	"Yes"	"Moderate (centre)"	8	5	4	6	4	5	4	5	-2	0	0	"Ed Miliband"	0	3	6	4	8	3	6	-3	0	0	"Ed Miliband"	0	"Yes"	"The text indicated these were all unbiased sources but they were mostly actually rather biased, especially the first page results."	34	29	14	0	0	50	68	49	0	0	61	0	18	0	0	85	72	20	0	0	0	0	53	44	86	0	0	26	39	34	0	0	0	106	14	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	1	0	0	0	1	1	16	56.375	902	"United States"	10	"BiasAlert1"
2	2	15	"Ed Miliband"	"David Cameron"	39	"Masters"	"Hinduism"	"Asian"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Married"	"Yes"	"Female"	10	"Yes"	"Yes"	"Conservative (right)"	9	5	9	5	9	5	9	5	4	0	0	"David Cameron"	0	9	6	9	5	9	5	4	0	0	"David Cameron"	0	"No"	" "	24	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	907	907	"UNITED KINGDOM"	9	"Original"
2	1	15	"David Cameron"	"Ed Miliband"	54	"Primary"	"Christianity"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Married"	"No"	"Female"	5	"Yes"	"Yes"	"Liberal (left)"	1	1	8	9	9	9	7	8	1	0	0	"Ed Miliband"	0	7	9	7	9	6	8	4	0	0	"Ed Miliband"	0	"No"	" "	61	19	21	48	31	0	26	39	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	47	0	0	0	0	29	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	7	51.857142857143	363	"United States"	10	"BiasAlert1"
2	2	15	"Ed Miliband"	"David Cameron"	22	"Primary"	"Christianity"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Never married"	"Yes"	"Female"	6	"Yes"	"Yes"	"Moderate (centre)"	5	3	9	7	9	6	8	4	4	0	0	"David Cameron"	0	5	8	6	8	5	9	-4	0	0	"Ed Miliband"	0	"No"	" "	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	72	72	"United States"	10	"BiasAlert1"
3	2	15	"Ed Miliband"	"David Cameron"	28	"Secondary"	"None"	"White"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Never married"	"No"	"Female"	8	"Yes"	"No"	"Liberal (left)"	6	1	3	7	2	8	1	6	-1	0	0	"Ed Miliband"	0	2	5	1	6	1	6	-1	0	0	"Ed Miliband"	0	"No"	NA	61	0	0	0	0	44	0	0	0	0	52	0	0	0	0	24	0	0	0	0	0	0	0	0	13	0	0	0	0	32	0	0	0	0	25	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	6	41.833333333333	251	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	44	"Bachelors"	"Christianity"	"White"	"&pound;40,000 to 50,000 ($60,000 to 75,000)"	"Married"	"Yes"	"Male"	5	"Yes"	"Yes"	"Moderate (centre)"	10	8	6	7	7	6	6	6	-1	0	0	"Ed Miliband"	0	6	8	5	7	4	4	-2	0	0	"Ed Miliband"	0	"No"	" "	13	102	0	0	0	0	0	69	55	0	0	0	23	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	44.5	267	"UNITED KINGDOM"	10	"Original"
3	1	15	"David Cameron"	"Ed Miliband"	57	"Bachelors"	"Christianity"	"White"	"&pound;50,000 to 70,000 ($75,000 to 100,000)"	"Married"	"Yes"	"Male"	15	"Yes"	"Yes"	"Conservative (right)"	8	6	9	8	9	9	9	7	-5	0	0	"David Cameron"	0	9	4	9	5	9	4	-5	0	0	"David Cameron"	0	"No"	" "	20	6	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	102	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	1	12	19.083333333333	229	"United States"	10	"Original"
1	1	15	"David Cameron"	"Ed Miliband"	31	"Bachelors"	"Christianity"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Never married"	"Yes"	"Male"	5	"Yes"	"Yes"	"Conservative (right)"	6	1	8	7	8	8	6	5	-4	0	0	"David Cameron"	0	9	3	9	3	7	2	-5	0	0	"David Cameron"	0	"No"	" "	96	13	15	15	42	108	57	0	0	0	93	0	0	0	0	75	0	135	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	85	45	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	9	96.555555555556	869	"United States"	10	"Original"
1	1	15	"David Cameron"	"Ed Miliband"	42	"Secondary"	"None"	"White"	"&pound;10,000 to 15,000 ($15,000 to 23,000)"	"Widowed"	"Yes"	"Female"	4	"Yes"	"Yes"	"Liberal (left)"	1	1	4	10	4	10	1	9	5	0	0	"Ed Miliband"	0	1	9	1	10	1	9	5	0	0	"Ed Miliband"	0	"Yes"	"Some of them were very negative"	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	13	"United States"	10	"BiasAlert1"
2	2	15	"Ed Miliband"	"David Cameron"	35	"Bachelors"	"None"	"White"	"&pound;40,000 to 50,000 ($60,000 to 75,000)"	"Married"	"Yes"	"Female"	5	"Yes"	"Yes"	"Liberal (left)"	3	1	7	8	7	8	7	8	-3	0	0	"Ed Miliband"	0	5	7	6	7	6	7	-2	0	0	"Ed Miliband"	0	"No"	" "	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	450.5	901	"United States"	10	"BiasAlert1"
2	1	15	"David Cameron"	"Ed Miliband"	23	"Secondary"	"Christianity"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"Yes"	"Female"	5	"Yes"	"Yes"	"Liberal (left)"	8	8	6	7	6	6	6	6	0	0	0	"Ed Miliband"	0	5	7	5	7	5	7	2	0	0	"Ed Miliband"	0	"Yes"	"They were screenshots, images not actual webpages."	21	25	45	43	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	102	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	1	0	1	1	8	35.125	281	"Italy"	10	"Original"
3	2	15	"Ed Miliband"	"David Cameron"	31	"Secondary"	"None"	"White"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Never married"	"Yes"	"Male"	49	"Yes"	"Yes"	"Liberal (left)"	7	9	3	10	1	10	1	8	-5	0	0	"Ed Miliband"	0	2	8	2	9	1	9	-3	0	0	"Ed Miliband"	0	"Yes"	"I noticed that all the news was hosted on the server of the study. Made me wonder if they were being manipulated in anyway."	14	10	6	0	0	0	0	0	0	0	0	0	0	0	0	169	21	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	11	27.090909090909	298	"United States"	10	"BiasAlert1"
3	2	15	"Ed Miliband"	"David Cameron"	25	"Secondary"	"Christianity"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Married"	"Yes"	"Female"	15	"Yes"	"Yes"	"Moderate (centre)"	2	2	6	6	7	7	5	5	1	0	0	"David Cameron"	0	6	5	6	6	5	5	2	0	0	"David Cameron"	0	"No"	" "	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	98	98	"United States"	10	"BiasAlert1"
1	1	15	"David Cameron"	"Ed Miliband"	58	"Masters"	"Christianity"	"Black"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"Yes"	"Female"	10	"Yes"	"Yes"	"Moderate (centre)"	6	1	8	8	6	6	5	5	-2	0	0	"David Cameron"	0	5	5	5	5	5	5	-1	0	0	"David Cameron"	0	"No"	" "	36	14	15	24	19	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	194	194	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	23	"Bachelors"	"None"	"White"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Never married"	"Yes"	"Male"	10	"Yes"	"Yes"	"Liberal (left)"	8	1	3	10	7	9	4	8	-4	0	0	"Ed Miliband"	0	6	6	4	4	6	7	-1	0	0	"Ed Miliband"	0	"No"	" "	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	37.333333333333	112	"United States"	10	"BiasAlert1"
3	1	15	"David Cameron"	"Ed Miliband"	23	"Bachelors"	"I prefer not to say"	"White"	"&pound;30,000 to 40,000 ($45,000 to 60,000)"	"Never married"	"Yes"	"Female"	17	"Yes"	"Yes"	"Liberal (left)"	2	2	6	6	5	5	3	3	2	0	0	"Ed Miliband"	0	4	7	5	7	4	5	3	0	0	"Ed Miliband"	0	"No"	" "	31	55	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	4	27.25	109	"United States"	10	"BiasAlert1"
1	2	15	"Ed Miliband"	"David Cameron"	28	"Secondary"	"Christianity"	"White"	"&pound;20,000 to 30,000 ($30,000 to 45,000)"	"Never married"	"Yes"	"Male"	5	"Yes"	"Yes"	"Moderate (centre)"	8	3	9	9	10	8	10	8	2	0	0	"David Cameron"	0	9	10	9	10	9	10	-1	0	0	"Ed Miliband"	0	"No"	" "	57	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	73.5	147	"United States"	10	"Original"
1	2	15	"Ed Miliband"	"David Cameron"	40	"Masters"	"Hinduism"	"Asian"	"&pound;5,000 to 10,000 ($7,500 to 15,000)"	"Married"	"Yes"	"Female"	5	"Yes"	"Yes"	"Moderate (centre)"	10	2	9	9	10	10	9	9	-1	0	0	"Ed Miliband"	0	10	4	9	5	10	6	4	0	0	"David Cameron"	0	"No"	" "	66	0	0	0	0	76	205	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	123.33333333333	370	"India"	9	"Original"
1	2	15	"Ed Miliband"	"David Cameron"	37	"Secondary"	"Christianity"	"White"	"&pound;15,000 to 20,000 ($23,000 to 30,000)"	"Married"	"Yes"	"Male"	9	"No"	"No"	"Liberal (left)"	3	3	6	7	7	6	6	6	0	0	0	"David Cameron"	0	6	6	7	6	6	6	5	0	0	"David Cameron"	0	"Yes"	"google looked fake"	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	11	"United States"	10	"Original"
